0.0010	0.00
0.0040	0.02
0.0060	0.04
0.0080	0.07
0.0110	0.08
0.0130	0.10
0.0150	0.12
0.0170	0.15
0.0190	0.17
0.0210	0.19
0.0230	0.21
0.0250	0.23
0.0270	0.25
0.0300	0.27
0.0320	0.28
0.0340	0.30
0.0360	0.32
0.0380	0.34
0.0400	0.36
0.0420	0.38
0.0440	0.40
0.0470	0.42
0.0500	0.44
0.0520	0.46
0.0540	0.48
0.0560	0.50
0.0580	0.51
0.0600	0.54
0.0620	0.55
0.0640	0.57
0.0660	0.59
0.0690	0.61
0.0710	0.63
0.0730	0.65
0.0750	0.67
0.0770	0.68
0.0790	0.70
0.0810	0.72
0.0830	0.73
0.0850	0.75
0.0880	0.77
0.0910	0.78
0.0930	0.81
0.0950	0.82
0.0970	0.84
0.0990	0.86
0.1010	0.87
0.1030	0.89
0.1050	0.91
0.1080	0.93
0.1100	0.94
0.1120	0.96
0.1140	0.97
0.1160	0.99
0.1180	1.01
0.1200	1.03
0.1220	1.05
0.1240	1.06
0.1270	1.08
0.1290	1.09
0.1320	1.11
0.1340	1.12
0.1360	1.14
0.1380	1.16
0.1400	1.17
0.1420	1.19
0.1440	1.20
0.1470	1.22
0.1490	1.24
0.1510	1.25
0.1530	1.27
0.1550	1.29
0.1570	1.30
0.1590	1.31
0.1610	1.33
0.1640	1.34
0.1660	1.36
0.1680	1.37
0.1700	1.39
0.1720	1.40
0.1750	1.42
0.1770	1.43
0.1790	1.45
0.1820	1.46
0.1840	1.48
0.1860	1.49
0.1880	1.51
0.1900	1.52
0.1920	1.54
0.1940	1.55
0.1960	1.57
0.1990	1.58
0.2010	1.59
0.2030	1.61
0.2050	1.62
0.2070	1.64
0.2090	1.65
0.2110	1.66
0.2130	1.67
0.2160	1.69
0.2190	1.71
0.2210	1.72
0.2230	1.74
0.2250	1.75
0.2270	1.76
0.2290	1.77
0.2310	1.79
0.2330	1.80
0.2360	1.81
0.2380	1.83
0.2400	1.84
0.2420	1.86
0.2440	1.87
0.2460	1.88
0.2480	1.89
0.2500	1.90
0.2530	1.92
0.2550	1.93
0.2570	1.95
0.2600	1.96
0.2620	1.97
0.2640	1.98
0.2660	1.99
0.2680	2.01
0.2710	2.02
0.2730	2.03
0.2750	2.05
0.2770	2.06
0.2790	2.07
0.2810	2.08
0.2830	2.09
0.2850	2.10
0.2870	2.12
0.2900	2.13
0.2920	2.14
0.2940	2.16
0.2960	2.17
0.2980	2.18
0.3000	2.19
0.3030	2.20
0.3050	2.21
0.3080	2.23
0.3100	2.24
0.3120	2.25
0.3140	2.26
0.3160	2.27
0.3180	2.28
0.3200	2.29
0.3220	2.30
0.3250	2.32
0.3270	2.33
0.3290	2.34
0.3310	2.35
0.3330	2.36
0.3350	2.37
0.3370	2.39
0.3390	2.39
0.3420	2.40
0.3440	2.42
0.3470	2.42
0.3490	2.43
0.3510	2.44
0.3530	2.46
0.3550	2.46
0.3570	2.48
0.3600	2.49
0.3620	2.50
0.3640	2.50
0.3660	2.52
0.3680	2.53
0.3700	2.54
0.3720	2.56
0.3740	2.57
0.3770	2.58
0.3790	2.58
0.3810	2.60
0.3830	2.60
0.3850	2.61
0.3880	2.62
0.3900	2.63
0.3920	2.64
0.3950	2.65
0.3970	2.66
0.3990	2.66
0.4010	2.68
0.4030	2.69
0.4050	2.70
0.4070	2.71
0.4090	2.72
0.4120	2.73
0.4140	2.74
0.4160	2.75
0.4180	2.76
0.4200	2.77
0.4220	2.78
0.4240	2.79
0.4260	2.80
0.4290	2.81
0.4320	2.81
0.4340	2.82
0.4360	2.83
0.4380	2.84
0.4400	2.84
0.4420	2.85
0.4440	2.86
0.4470	2.87
0.4490	2.88
0.4510	2.89
0.4530	2.90
0.4550	2.91
0.4570	2.92
0.4590	2.93
0.4610	2.94
0.4640	2.94
0.4660	2.95
0.4680	2.96
0.4700	2.97
0.4720	2.98
0.4750	2.98
0.4770	2.99
0.4790	3.00
0.4820	3.01
0.4840	3.02
0.4860	3.03
0.4880	3.04
0.4900	3.04
0.4920	3.05
0.4940	3.06
0.4960	3.07
0.4990	3.08
0.5010	3.08
0.5030	3.09
0.5050	3.10
0.5070	3.11
0.5090	3.12
0.5110	3.12
0.5130	3.13
0.5170	3.13
0.5190	3.14
0.5210	3.15
0.5230	3.16
0.5250	3.17
0.5270	3.18
0.5290	3.19
0.5310	3.19
0.5340	3.20
0.5360	3.21
0.5380	3.22
0.5400	3.23
0.5420	3.24
0.5440	3.24
0.5460	3.25
0.5480	3.25
0.5510	3.26
0.5530	3.26
0.5550	3.27
0.5570	3.28
0.5600	3.28
0.5620	3.29
0.5640	3.30
0.5660	3.31
0.5690	3.32
0.5710	3.33
0.5730	3.33
0.5750	3.34
0.5770	3.35
0.5790	3.35
0.5810	3.36
0.5830	3.37
0.5860	3.37
0.5880	3.38
0.5900	3.39
0.5920	3.40
0.5940	3.40
0.5960	3.40
0.5980	3.41
0.6000	3.42
0.6040	3.43
0.6060	3.43
0.6080	3.44
0.6100	3.45
0.6120	3.46
0.6140	3.47
0.6160	3.47
0.6180	3.48
0.6210	3.48
0.6230	3.49
0.6250	3.49
0.6270	3.50
0.6290	3.50
0.6310	3.51
0.6330	3.51
0.6350	3.52
0.6380	3.53
0.6400	3.53
0.6420	3.54
0.6450	3.55
0.6470	3.55
0.6490	3.56
0.6510	3.57
0.6530	3.58
0.6560	3.58
0.6580	3.59
0.6600	3.60
0.6620	3.60
0.6640	3.60
0.6660	3.61
0.6680	3.61
0.6700	3.62
0.6730	3.63
0.6750	3.63
0.6770	3.63
0.6790	3.64
0.6810	3.64
0.6830	3.65
0.6850	3.66
0.6880	3.67
0.6910	3.67
0.6930	3.68
0.6950	3.68
0.6970	3.69
0.6990	3.69
0.7010	3.70
0.7030	3.71
0.7050	3.71
0.7080	3.72
0.7100	3.72
0.7120	3.72
0.7140	3.73
0.7160	3.73
0.7180	3.74
0.7200	3.74
0.7220	3.75
0.7250	3.75
0.7270	3.76
0.7300	3.76
0.7320	3.77
0.7340	3.77
0.7360	3.78
0.7380	3.79
0.7400	3.80
0.7430	3.80
0.7450	3.81
0.7470	3.81
0.7490	3.81
0.7510	3.82
0.7530	3.82
0.7550	3.83
0.7570	3.83
0.7600	3.83
0.7620	3.84
0.7640	3.84
0.7660	3.85
0.7680	3.85
0.7700	3.86
0.7730	3.87
0.7750	3.88
0.7780	3.88
0.7800	3.88
0.7820	3.89
0.7840	3.89
0.7860	3.90
0.7880	3.90
0.7900	3.91
0.7920	3.91
0.7950	3.91
0.7970	3.91
0.7990	3.91
